# x	y	u	v	flags	mask
1.1408e+04	9.4366e+03	2.8225e+01	-2.0726e+00	0.0000e+00	0.0000e+00
1.2394e+04	9.4366e+03	1.3289e+01	-8.1821e+00	0.0000e+00	0.0000e+00
1.3380e+04	9.4366e+03	1.1800e+00	3.2173e+01	0.0000e+00	0.0000e+00
1.4366e+04	9.4366e+03	9.3853e+01	2.2294e+02	0.0000e+00	0.0000e+00
1.5352e+04	9.4366e+03	-1.3391e+01	2.0246e+02	0.0000e+00	0.0000e+00
1.6338e+04	9.4366e+03	-6.9241e+02	-6.1865e+00	0.0000e+00	0.0000e+00
1.7324e+04	9.4366e+03	3.4762e+01	-1.5034e+01	0.0000e+00	0.0000e+00
1.8310e+04	9.4366e+03	2.0358e+01	1.2139e+01	0.0000e+00	0.0000e+00
1.9296e+04	9.4366e+03	2.0372e+01	-5.5449e+01	0.0000e+00	0.0000e+00
2.0282e+04	9.4366e+03	6.2353e+01	-6.6785e+01	0.0000e+00	0.0000e+00
2.1268e+04	9.4366e+03	6.7351e+01	-3.7000e+01	1.0000e+00	0.0000e+00
2.2254e+04	9.4366e+03	1.4170e+01	-1.7965e+00	0.0000e+00	0.0000e+00
2.3239e+04	9.4366e+03	3.6959e+01	-3.8810e+00	0.0000e+00	0.0000e+00
2.4225e+04	9.4366e+03	9.2581e+00	4.7781e+00	0.0000e+00	0.0000e+00
2.5211e+04	9.4366e+03	3.4679e+00	-7.0306e+01	0.0000e+00	0.0000e+00
2.6197e+04	9.4366e+03	7.1985e+01	-3.3862e+01	0.0000e+00	0.0000e+00
2.7183e+04	9.4366e+03	3.2850e+01	1.3277e+01	0.0000e+00	0.0000e+00
2.8169e+04	9.4366e+03	4.2955e+01	1.5258e+01	0.0000e+00	0.0000e+00
2.9155e+04	9.4366e+03	2.5806e-01	-3.0643e+01	0.0000e+00	0.0000e+00
3.0141e+04	9.4366e+03	4.9466e+01	5.9961e-01	0.0000e+00	0.0000e+00
3.1127e+04	9.4366e+03	1.3110e+02	-1.1435e+02	0.0000e+00	0.0000e+00
3.2113e+04	9.4366e+03	0.0000e+00	-2.5357e+02	0.0000e+00	0.0000e+00
3.3099e+04	9.4366e+03	-8.6763e+01	-2.5239e+02	0.0000e+00	0.0000e+00
3.4085e+04	9.4366e+03	-2.2825e+01	1.1151e+01	0.0000e+00	0.0000e+00
3.5070e+04	9.4366e+03	-1.5560e+02	1.9956e+02	0.0000e+00	0.0000e+00
3.6056e+04	9.4366e+03	-3.7147e+02	-2.1285e+01	0.0000e+00	0.0000e+00
3.7042e+04	9.4366e+03	-5.8560e+02	-2.6390e+02	0.0000e+00	0.0000e+00
3.8028e+04	9.4366e+03	-4.2974e+02	-3.3077e+02	0.0000e+00	0.0000e+00
3.9014e+04	9.4366e+03	5.5187e+02	1.4558e+02	0.0000e+00	0.0000e+00
4.0000e+04	9.4366e+03	-8.6243e+00	5.4544e+02	0.0000e+00	0.0000e+00
4.0986e+04	9.4366e+03	2.9072e+02	4.2152e+02	0.0000e+00	0.0000e+00
4.1972e+04	9.4366e+03	2.8926e+01	-8.3628e+01	0.0000e+00	0.0000e+00
4.2958e+04	9.4366e+03	-8.5998e+00	-3.1074e+01	0.0000e+00	0.0000e+00
4.3944e+04	9.4366e+03	1.9214e+00	1.0145e+02	0.0000e+00	0.0000e+00
4.4930e+04	9.4366e+03	5.6156e+00	1.8391e+02	0.0000e+00	0.0000e+00
4.5915e+04	9.4366e+03	1.2119e+03	-1.1264e+01	0.0000e+00	0.0000e+00
4.6901e+04	9.4366e+03	8.2838e+02	4.4089e-02	0.0000e+00	0.0000e+00
4.7887e+04	9.4366e+03	2.3568e+02	-2.3218e+02	0.0000e+00	0.0000e+00
4.8873e+04	9.4366e+03	-3.4706e+01	-1.3536e+02	0.0000e+00	0.0000e+00
4.9859e+04	9.4366e+03	2.5748e-01	-1.3518e+02	0.0000e+00	0.0000e+00
5.0845e+04	9.4366e+03	-3.0527e+02	-3.2913e+02	0.0000e+00	0.0000e+00
5.1831e+04	9.4366e+03	-8.8541e+01	-7.0520e+01	0.0000e+00	0.0000e+00
5.2817e+04	9.4366e+03	8.1661e+01	-1.5276e+00	0.0000e+00	0.0000e+00
5.3803e+04	9.4366e+03	-1.5260e-01	1.3714e+00	0.0000e+00	0.0000e+00
5.4789e+04	9.4366e+03	-6.0366e+02	-1.1497e+02	0.0000e+00	0.0000e+00
5.5775e+04	9.4366e+03	-2.4702e+02	-2.7225e+02	0.0000e+00	0.0000e+00
5.6761e+04	9.4366e+03	-1.5244e+01	1.0165e+01	0.0000e+00	0.0000e+00
5.7746e+04	9.4366e+03	-1.8588e+01	1.3468e+01	0.0000e+00	0.0000e+00
5.8732e+04	9.4366e+03	9.8512e-01	2.6054e+01	0.0000e+00	0.0000e+00
5.9718e+04	9.4366e+03	-3.3287e+02	7.0469e+01	0.0000e+00	0.0000e+00
6.0704e+04	9.4366e+03	1.0936e+02	3.1045e+02	0.0000e+00	0.0000e+00
6.1690e+04	9.4366e+03	1.2332e+02	-4.7894e+02	0.0000e+00	0.0000e+00
6.2676e+04	9.4366e+03	-3.9486e-02	-7.9103e+02	0.0000e+00	0.0000e+00
6.3662e+04	9.4366e+03	-1.5073e+02	-1.8716e+02	0.0000e+00	0.0000e+00
6.4648e+04	9.4366e+03	-7.5050e+01	-4.9863e+01	0.0000e+00	0.0000e+00
6.5634e+04	9.4366e+03	-5.8570e+01	-1.2177e+01	0.0000e+00	0.0000e+00
6.6620e+04	9.4366e+03	-4.0208e+00	1.7400e+01	0.0000e+00	0.0000e+00
6.7606e+04	9.4366e+03	-1.0334e-01	5.3947e+02	0.0000e+00	0.0000e+00
6.8592e+04	9.4366e+03	6.4967e+01	4.6059e+02	0.0000e+00	0.0000e+00
6.9577e+04	9.4366e+03	-2.8982e+01	2.5871e+02	0.0000e+00	0.0000e+00
7.0563e+04	9.4366e+03	4.1198e+01	1.2817e+02	0.0000e+00	0.0000e+00
7.1549e+04	9.4366e+03	1.9933e+02	-1.3222e+02	0.0000e+00	0.0000e+00
7.2535e+04	9.4366e+03	1.2048e+02	-2.7808e+02	0.0000e+00	0.0000e+00
7.3521e+04	9.4366e+03	-1.3999e+02	-1.2590e+02	0.0000e+00	0.0000e+00
7.4507e+04	9.4366e+03	4.2646e+02	-3.5485e+02	0.0000e+00	0.0000e+00
7.5493e+04	9.4366e+03	6.6942e+01	-6.6181e+01	1.0000e+00	0.0000e+00
7.6479e+04	9.4366e+03	5.6760e+02	-2.8204e+02	0.0000e+00	0.0000e+00
7.7465e+04	9.4366e+03	0.0000e+00	-4.7386e+01	0.0000e+00	0.0000e+00
7.8451e+04	9.4366e+03	-3.8202e+02	-1.5469e+02	0.0000e+00	0.0000e+00
7.9437e+04	9.4366e+03	-6.9005e+02	-7.4427e+02	0.0000e+00	0.0000e+00
8.0423e+04	9.4366e+03	-4.4587e+02	-5.5210e+02	0.0000e+00	0.0000e+00
8.1408e+04	9.4366e+03	-1.2496e+02	-2.7044e+02	0.0000e+00	0.0000e+00
8.2394e+04	9.4366e+03	-3.4929e+02	-1.1646e+02	0.0000e+00	0.0000e+00
8.3380e+04	9.4366e+03	-2.6357e+02	-6.8972e+00	0.0000e+00	0.0000e+00
8.4366e+04	9.4366e+03	1.4911e+01	-6.9538e+00	0.0000e+00	0.0000e+00
8.5352e+04	9.4366e+03	-7.8038e+00	-1.1730e+01	0.0000e+00	0.0000e+00
8.6338e+04	9.4366e+03	3.9792e+02	1.6144e+00	0.0000e+00	0.0000e+00
8.7324e+04	9.4366e+03	1.0294e+02	4.6189e+00	0.0000e+00	0.0000e+00
8.8310e+04	9.4366e+03	-7.5675e+01	2.3911e+00	0.0000e+00	0.0000e+00
8.9296e+04	9.4366e+03	-4.6978e-01	-9.4551e-01	0.0000e+00	0.0000e+00
9.0282e+04	9.4366e+03	-6.6130e+02	-5.0036e-01	0.0000e+00	0.0000e+00
9.1268e+04	9.4366e+03	-4.4150e+01	7.4983e+00	0.0000e+00	0.0000e+00
9.2254e+04	9.4366e+03	-6.9569e+01	2.2650e+01	0.0000e+00	0.0000e+00
9.3239e+04	9.4366e+03	1.6335e+00	2.7810e+01	0.0000e+00	0.0000e+00
9.4225e+04	9.4366e+03	3.9988e+00	2.2109e+01	0.0000e+00	0.0000e+00
9.5211e+04	9.4366e+03	9.4945e+02	3.7381e+02	0.0000e+00	0.0000e+00
9.6197e+04	9.4366e+03	-4.2593e-03	3.0605e+02	0.0000e+00	0.0000e+00
9.7183e+04	9.4366e+03	-6.8534e+02	-2.1489e+01	0.0000e+00	0.0000e+00
9.8169e+04	9.4366e+03	-3.4322e+00	-2.7659e+01	0.0000e+00	0.0000e+00
9.9155e+04	9.4366e+03	2.2871e+01	-5.0218e-01	0.0000e+00	0.0000e+00
1.0014e+05	9.4366e+03	2.1023e+01	1.5362e+01	0.0000e+00	0.0000e+00
1.0113e+05	9.4366e+03	8.5787e+02	2.0697e+01	0.0000e+00	0.0000e+00
1.0211e+05	9.4366e+03	2.0060e+02	2.1195e+02	0.0000e+00	0.0000e+00
1.0310e+05	9.4366e+03	-1.2865e+02	3.2004e+02	0.0000e+00	0.0000e+00
1.0408e+05	9.4366e+03	1.6180e-01	3.1947e+02	0.0000e+00	0.0000e+00
1.0507e+05	9.4366e+03	-3.4685e+01	1.0246e+02	0.0000e+00	0.0000e+00
1.0606e+05	9.4366e+03	7.9610e+02	-1.7967e+02	0.0000e+00	0.0000e+00
1.0704e+05	9.4366e+03	2.1172e+02	-1.2017e+02	0.0000e+00	0.0000e+00
1.0803e+05	9.4366e+03	-7.7433e+01	-1.2220e+02	0.0000e+00	0.0000e+00
1.0901e+05	9.4366e+03	-1.7617e+02	-2.8391e+02	0.0000e+00	0.0000e+00
1.1000e+05	9.4366e+03	-1.5989e+02	-1.7098e+02	0.0000e+00	0.0000e+00
1.1099e+05	9.4366e+03	-2.0174e+02	2.9446e+02	0.0000e+00	0.0000e+00
1.1197e+05	9.4366e+03	-3.3975e+01	6.3412e+01	1.0000e+00	0.0000e+00
1.1296e+05	9.4366e+03	-4.0689e+01	4.1790e+01	1.0000e+00	0.0000e+00
1.1394e+05	9.4366e+03	-5.5136e+01	2.3539e+01	1.0000e+00	0.0000e+00
1.1493e+05	9.4366e+03	-4.1582e+02	1.3335e+02	0.0000e+00	0.0000e+00
1.1592e+05	9.4366e+03	-4.3191e+02	-2.5884e+02	0.0000e+00	0.0000e+00
1.1690e+05	9.4366e+03	-2.5086e+02	-2.9055e+02	0.0000e+00	0.0000e+00
1.1789e+05	9.4366e+03	-6.0852e+01	5.7051e+01	0.0000e+00	0.0000e+00
1.1887e+05	9.4366e+03	2.4459e+02	5.6474e+00	0.0000e+00	0.0000e+00
1.1986e+05	9.4366e+03	2.4298e+02	-6.0280e+01	0.0000e+00	0.0000e+00
1.2085e+05	9.4366e+03	-2.4169e+01	-1.4796e+01	0.0000e+00	0.0000e+00
1.2183e+05	9.4366e+03	1.3188e+02	-5.0873e+01	0.0000e+00	0.0000e+00
1.2282e+05	9.4366e+03	-2.0047e+02	-5.7124e+01	0.0000e+00	0.0000e+00
1.2380e+05	9.4366e+03	-4.1734e+01	-2.6339e+02	0.0000e+00	0.0000e+00
1.2479e+05	9.4366e+03	-9.5053e+01	-4.1930e+02	0.0000e+00	0.0000e+00
1.2577e+05	9.4366e+03	-1.3300e+02	-2.3614e+02	0.0000e+00	0.0000e+00
1.2676e+05	9.4366e+03	1.5724e+02	-1.3950e+02	0.0000e+00	0.0000e+00
1.2775e+05	9.4366e+03	3.0813e+02	6.8366e+01	0.0000e+00	0.0000e+00
1.2873e+05	9.4366e+03	1.6748e+02	1.8272e+02	0.0000e+00	0.0000e+00
1.2972e+05	9.4366e+03	3.7224e+02	2.1479e+02	0.0000e+00	0.0000e+00
1.3070e+05	9.4366e+03	5.9972e+02	4.6730e+02	0.0000e+00	0.0000e+00
1.3169e+05	9.4366e+03	1.6822e+02	2.3828e+01	1.0000e+00	0.0000e+00
1.3268e+05	9.4366e+03	3.0235e+01	-5.7918e+02	0.0000e+00	0.0000e+00
1.3366e+05	9.4366e+03	-4.5203e+01	-4.6008e+02	0.0000e+00	0.0000e+00
1.5493e+03	8.4507e+03	-5.0278e-01	2.2224e+02	0.0000e+00	0.0000e+00
2.5352e+03	8.4507e+03	-8.8140e+00	2.0358e+02	0.0000e+00	0.0000e+00
3.5211e+03	8.4507e+03	0.0000e+00	-5.8407e+01	0.0000e+00	0.0000e+00
4.5070e+03	8.4507e+03	0.0000e+00	-1.2441e+02	0.0000e+00	0.0000e+00
5.4930e+03	8.4507e+03	6.3988e+00	-3.1170e+01	0.0000e+00	0.0000e+00
6.4789e+03	8.4507e+03	-5.3674e+01	-1.3625e+01	0.0000e+00	0.0000e+00
7.4648e+03	8.4507e+03	-2.6799e+02	3.2779e+01	0.0000e+00	0.0000e+00
8.4507e+03	8.4507e+03	-1.7046e+02	-3.0909e-01	0.0000e+00	0.0000e+00
9.4366e+03	8.4507e+03	-1.2992e+00	-2.2452e+01	0.0000e+00	0.0000e+00
1.0423e+04	8.4507e+03	2.7878e+02	-3.6863e+01	0.0000e+00	0.0000e+00
1.1408e+04	8.4507e+03	1.5283e+01	-4.2864e+00	0.0000e+00	0.0000e+00
1.2394e+04	8.4507e+03	1.8997e+00	-3.2562e-01	0.0000e+00	0.0000e+00
1.3380e+04	8.4507e+03	2.5878e+01	-6.5655e+00	0.0000e+00	0.0000e+00
1.4366e+04	8.4507e+03	1.1821e+02	2.0244e+02	0.0000e+00	0.0000e+00
1.5352e+04	8.4507e+03	0.0000e+00	6.6633e+01	0.0000e+00	0.0000e+00
1.6338e+04	8.4507e+03	-1.4128e+02	-7.1011e+01	0.0000e+00	0.0000e+00
1.7324e+04	8.4507e+03	-3.0249e+02	-2.0909e+01	0.0000e+00	0.0000e+00
1.8310e+04	8.4507e+03	4.2286e+01	-2.3815e+01	0.0000e+00	0.0000e+00
1.9296e+04	8.4507e+03	8.5718e+00	-4.3274e+01	1.0000e+00	0.0000e+00
2.0282e+04	8.4507e+03	1.3709e+02	-3.8111e+01	0.0000e+00	0.0000e+00
2.1268e+04	8.4507e+03	3.1240e+01	-8.7799e+00	0.0000e+00	0.0000e+00
2.2254e+04	8.4507e+03	3.2348e+00	-0.0000e+00	0.0000e+00	0.0000e+00
2.3239e+04	8.4507e+03	2.6624e+01	-2.9157e+00	0.0000e+00	0.0000e+00
2.4225e+04	8.4507e+03	3.7966e+02	-1.6959e+00	0.0000e+00	0.0000e+00
2.5211e+04	8.4507e+03	1.0579e+02	-9.9912e+01	0.0000e+00	0.0000e+00
2.6197e+04	8.4507e+03	7.5269e+01	8.6689e+01	0.0000e+00	0.0000e+00
2.7183e+04	8.4507e+03	5.9814e+01	1.1103e+02	0.0000e+00	0.0000e+00
2.8169e+04	8.4507e+03	1.7588e-01	1.7093e-01	0.0000e+00	0.0000e+00
2.9155e+04	8.4507e+03	4.4284e+01	-0.0000e+00	0.0000e+00	0.0000e+00
3.0141e+04	8.4507e+03	7.9992e+01	1.1213e+02	0.0000e+00	0.0000e+00
3.1127e+04	8.4507e+03	1.0641e+02	9.3111e+01	0.0000e+00	0.0000e+00
3.2113e+04	8.4507e+03	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.3099e+04	8.4507e+03	-7.0478e+01	-3.0556e+00	0.0000e+00	0.0000e+00
3.4085e+04	8.4507e+03	-5.5875e+02	-2.3553e+02	0.0000e+00	0.0000e+00
3.5070e+04	8.4507e+03	-7.3895e+01	-1.3694e+02	0.0000e+00	0.0000e+00
3.6056e+04	8.4507e+03	-3.6882e+02	1.0150e+01	0.0000e+00	0.0000e+00
3.7042e+04	8.4507e+03	-4.3939e+02	-1.0436e+02	0.0000e+00	0.0000e+00
3.8028e+04	8.4507e+03	-4.7594e+02	-3.9172e+02	0.0000e+00	0.0000e+00
3.9014e+04	8.4507e+03	-7.5999e+00	6.1934e+00	0.0000e+00	0.0000e+00
4.0000e+04	8.4507e+03	2.9760e+02	-2.2078e+02	0.0000e+00	0.0000e+00
4.0986e+04	8.4507e+03	3.7274e+02	-2.5646e+02	0.0000e+00	0.0000e+00
4.1972e+04	8.4507e+03	-9.6819e+01	-2.1699e+02	0.0000e+00	0.0000e+00
4.2958e+04	8.4507e+03	-7.4298e+01	-1.4172e+01	0.0000e+00	0.0000e+00
4.3944e+04	8.4507e+03	-1.9285e-01	-1.3470e+00	0.0000e+00	0.0000e+00
4.4930e+04	8.4507e+03	2.6943e+00	-5.1134e+01	0.0000e+00	0.0000e+00
4.5915e+04	8.4507e+03	1.0505e+03	-5.1497e+00	0.0000e+00	0.0000e+00
4.6901e+04	8.4507e+03	7.5655e+02	3.1251e+02	0.0000e+00	0.0000e+00
4.7887e+04	8.4507e+03	2.7699e+02	4.7515e+02	0.0000e+00	0.0000e+00
4.8873e+04	8.4507e+03	-3.3834e+01	6.4156e+02	0.0000e+00	0.0000e+00
4.9859e+04	8.4507e+03	1.5247e+02	3.2846e+02	0.0000e+00	0.0000e+00
5.0845e+04	8.4507e+03	-9.3980e+01	2.2104e+02	0.0000e+00	0.0000e+00
5.1831e+04	8.4507e+03	-3.7485e+02	6.6050e+01	0.0000e+00	0.0000e+00
5.2817e+04	8.4507e+03	1.7941e+00	3.8778e+02	0.0000e+00	0.0000e+00
5.3803e+04	8.4507e+03	-1.9547e+02	8.8393e+02	0.0000e+00	0.0000e+00
5.4789e+04	8.4507e+03	-5.2146e+02	6.8005e+02	0.0000e+00	0.0000e+00
5.5775e+04	8.4507e+03	-1.8598e+02	1.3066e+02	0.0000e+00	0.0000e+00
5.6761e+04	8.4507e+03	1.7652e+02	-7.7014e+02	0.0000e+00	0.0000e+00
5.7746e+04	8.4507e+03	-1.1326e+01	-7.7231e+02	0.0000e+00	0.0000e+00
5.8732e+04	8.4507e+03	-2.1246e+02	-6.1187e+02	0.0000e+00	0.0000e+00
5.9718e+04	8.4507e+03	-2.4939e+02	3.6502e-01	0.0000e+00	0.0000e+00
6.0704e+04	8.4507e+03	6.4781e+02	2.9146e+01	0.0000e+00	0.0000e+00
6.1690e+04	8.4507e+03	8.2473e+01	1.5005e+01	0.0000e+00	0.0000e+00
6.2676e+04	8.4507e+03	-9.2095e+01	-3.1751e-01	0.0000e+00	0.0000e+00
6.3662e+04	8.4507e+03	-3.3096e+02	-1.0113e+01	0.0000e+00	0.0000e+00
6.4648e+04	8.4507e+03	-2.2358e+01	-2.9102e+01	0.0000e+00	0.0000e+00
6.5634e+04	8.4507e+03	-1.8431e+01	-2.0790e+01	0.0000e+00	0.0000e+00
6.6620e+04	8.4507e+03	3.7960e+01	-3.8002e+02	0.0000e+00	0.0000e+00
6.7606e+04	8.4507e+03	1.3964e+02	-4.8986e+02	0.0000e+00	0.0000e+00
6.8592e+04	8.4507e+03	-1.0255e+02	-3.5717e+02	0.0000e+00	0.0000e+00
6.9577e+04	8.4507e+03	-1.3126e+02	-1.2367e+02	0.0000e+00	0.0000e+00
7.0563e+04	8.4507e+03	6.7764e+01	-7.2409e+01	0.0000e+00	0.0000e+00
7.1549e+04	8.4507e+03	1.6091e+02	-1.2965e+02	0.0000e+00	0.0000e+00
7.2535e+04	8.4507e+03	3.4820e+01	-1.7959e+02	0.0000e+00	0.0000e+00
7.3521e+04	8.4507e+03	-2.8318e+02	-3.3097e+02	0.0000e+00	0.0000e+00
7.4507e+04	8.4507e+03	6.2152e+02	-4.0805e+02	0.0000e+00	0.0000e+00
7.5493e+04	8.4507e+03	3.5992e+02	-1.1938e+02	0.0000e+00	0.0000e+00
7.6479e+04	8.4507e+03	2.2935e+02	5.7823e+01	0.0000e+00	0.0000e+00
7.7465e+04	8.4507e+03	-3.5070e+01	7.2767e+01	0.0000e+00	0.0000e+00
7.8451e+04	8.4507e+03	-1.7134e+02	-0.0000e+00	0.0000e+00	0.0000e+00
7.9437e+04	8.4507e+03	-3.6353e+02	-1.4972e+02	0.0000e+00	0.0000e+00
8.0423e+04	8.4507e+03	-4.4032e+02	-5.1433e+02	0.0000e+00	0.0000e+00
8.1408e+04	8.4507e+03	-1.4996e+02	-7.6510e+02	0.0000e+00	0.0000e+00
8.2394e+04	8.4507e+03	-6.8524e+02	-9.2711e+02	0.0000e+00	0.0000e+00
8.3380e+04	8.4507e+03	-5.2655e+02	-7.0270e+02	0.0000e+00	0.0000e+00
8.4366e+04	8.4507e+03	-2.6890e+00	-2.8133e+01	0.0000e+00	0.0000e+00
8.5352e+04	8.4507e+03	-4.4696e+02	-7.5557e+00	0.0000e+00	0.0000e+00
8.6338e+04	8.4507e+03	4.8664e+02	5.1073e+02	0.0000e+00	0.0000e+00
8.7324e+04	8.4507e+03	2.9415e+02	7.4232e+02	0.0000e+00	0.0000e+00
8.8310e+04	8.4507e+03	-5.0092e-01	4.0754e+02	0.0000e+00	0.0000e+00
8.9296e+04	8.4507e+03	-1.1074e+01	-1.9754e+01	0.0000e+00	0.0000e+00
9.0282e+04	8.4507e+03	7.9955e+00	1.6892e+01	0.0000e+00	0.0000e+00
9.1268e+04	8.4507e+03	-5.3674e+01	1.9370e+01	0.0000e+00	0.0000e+00
9.2254e+04	8.4507e+03	-6.7912e+01	3.7424e+00	0.0000e+00	0.0000e+00
9.3239e+04	8.4507e+03	-3.6672e+01	-2.1167e+01	0.0000e+00	0.0000e+00
9.4225e+04	8.4507e+03	1.1446e+01	6.6886e+00	0.0000e+00	0.0000e+00
9.5211e+04	8.4507e+03	1.2611e+03	8.4238e+02	0.0000e+00	0.0000e+00
9.6197e+04	8.4507e+03	-9.2926e-02	1.0338e+03	0.0000e+00	0.0000e+00
9.7183e+04	8.4507e+03	-9.8393e+02	1.1519e+03	0.0000e+00	0.0000e+00
9.8169e+04	8.4507e+03	-3.4032e+00	2.2659e+00	0.0000e+00	0.0000e+00
9.9155e+04	8.4507e+03	3.4587e+01	-1.4861e+02	0.0000e+00	0.0000e+00
1.0014e+05	8.4507e+03	-4.8480e+00	-4.2490e+02	0.0000e+00	0.0000e+00
1.0113e+05	8.4507e+03	1.1354e+03	9.4581e+02	0.0000e+00	0.0000e+00
1.0211e+05	8.4507e+03	-2.4489e+00	1.0362e+03	0.0000e+00	0.0000e+00
1.0310e+05	8.4507e+03	-1.1891e+02	3.3156e+02	0.0000e+00	0.0000e+00
1.0408e+05	8.4507e+03	5.3689e+00	3.3490e+02	0.0000e+00	0.0000e+00
1.0507e+05	8.4507e+03	7.2859e+01	1.0152e+02	0.0000e+00	0.0000e+00
1.0606e+05	8.4507e+03	9.5454e+02	-4.2537e+02	0.0000e+00	0.0000e+00
1.0704e+05	8.4507e+03	1.1530e+02	-4.3457e+02	0.0000e+00	0.0000e+00
1.0803e+05	8.4507e+03	-3.7678e+02	-3.3625e+02	0.0000e+00	0.0000e+00
1.0901e+05	8.4507e+03	-1.4045e+02	-6.0844e+01	0.0000e+00	0.0000e+00
1.1000e+05	8.4507e+03	-2.0207e+02	-5.5545e+01	0.0000e+00	0.0000e+00
1.1099e+05	8.4507e+03	-3.0064e+02	-1.3676e+02	0.0000e+00	0.0000e+00
1.1197e+05	8.4507e+03	1.8007e+02	4.0086e+02	0.0000e+00	0.0000e+00
1.1296e+05	8.4507e+03	5.3983e+02	8.3247e+02	0.0000e+00	0.0000e+00
1.1394e+05	8.4507e+03	1.8505e+02	7.9109e+02	0.0000e+00	0.0000e+00
1.1493e+05	8.4507e+03	4.2595e-01	3.1906e+02	0.0000e+00	0.0000e+00
1.1592e+05	8.4507e+03	-2.0556e+02	-9.9057e+01	0.0000e+00	0.0000e+00
1.1690e+05	8.4507e+03	-1.2555e+02	-1.8862e+02	0.0000e+00	0.0000e+00
1.1789e+05	8.4507e+03	1.7760e+02	-2.3720e+02	0.0000e+00	0.0000e+00
1.1887e+05	8.4507e+03	7.1842e+01	-1.2700e+02	0.0000e+00	0.0000e+00
1.1986e+05	8.4507e+03	1.3688e+02	1.3189e+02	0.0000e+00	0.0000e+00
1.2085e+05	8.4507e+03	1.9459e+02	4.1486e+01	0.0000e+00	0.0000e+00
1.2183e+05	8.4507e+03	1.3754e+02	-1.1467e+02	0.0000e+00	0.0000e+00
1.2282e+05	8.4507e+03	-2.3529e+02	-1.6002e+02	0.0000e+00	0.0000e+00
1.2380e+05	8.4507e+03	-1.4569e+02	-1.5907e+02	0.0000e+00	0.0000e+00
1.2479e+05	8.4507e+03	3.6651e+01	-1.4403e+02	0.0000e+00	0.0000e+00
1.2577e+05	8.4507e+03	-1.8588e+02	-2.5006e+02	0.0000e+00	0.0000e+00
1.2676e+05	8.4507e+03	2.0988e+02	-3.2494e+02	0.0000e+00	0.0000e+00
1.2775e+05	8.4507e+03	-9.1119e+00	-4.7976e+02	0.0000e+00	0.0000e+00
1.2873e+05	8.4507e+03	1.6075e+02	-3.6342e+02	0.0000e+00	0.0000e+00
1.2972e+05	8.4507e+03	7.0328e+01	-2.1841e+02	0.0000e+00	0.0000e+00
1.3070e+05	8.4507e+03	4.7176e+02	1.3206e+02	0.0000e+00	0.0000e+00
1.3169e+05	8.4507e+03	1.7239e+02	1.9635e+01	1.0000e+00	0.0000e+00
1.3268e+05	8.4507e+03	1.9946e+02	1.8474e+02	0.0000e+00	0.0000e+00
1.3366e+05	8.4507e+03	1.0328e+02	3.3914e+01	0.0000e+00	0.0000e+00
1.5493e+03	7.4648e+03	-6.1129e+00	1.3276e+02	0.0000e+00	0.0000e+00
2.5352e+03	7.4648e+03	-7.2816e+00	1.5957e+02	0.0000e+00	0.0000e+00
3.5211e+03	7.4648e+03	0.0000e+00	-1.6076e+02	0.0000e+00	0.0000e+00
4.5070e+03	7.4648e+03	0.0000e+00	-8.4382e+01	0.0000e+00	0.0000e+00
5.4930e+03	7.4648e+03	1.4277e+01	-3.0736e+01	0.0000e+00	0.0000e+00
6.4789e+03	7.4648e+03	-1.2056e+02	-3.7595e+01	0.0000e+00	0.0000e+00
7.4648e+03	7.4648e+03	-1.9130e+02	-1.4462e+02	0.0000e+00	0.0000e+00
8.4507e+03	7.4648e+03	-5.1797e+01	-1.8672e+02	0.0000e+00	0.0000e+00
9.4366e+03	7.4648e+03	1.3674e+01	3.5711e+01	0.0000e+00	0.0000e+00
1.0423e+04	7.4648e+03	2.1070e+01	-1.9277e+01	0.0000e+00	0.0000e+00
1.1408e+04	7.4648e+03	1.6019e+00	-2.1564e+00	0.0000e+00	0.0000e+00
1.2394e+04	7.4648e+03	1.1691e+01	-4.2509e+00	0.0000e+00	0.0000e+00
1.3380e+04	7.4648e+03	8.0095e+01	-2.5442e+01	0.0000e+00	0.0000e+00
1.4366e+04	7.4648e+03	2.0661e+02	-0.0000e+00	0.0000e+00	0.0000e+00
1.5352e+04	7.4648e+03	1.5660e-04	-8.0064e-05	0.0000e+00	0.0000e+00
1.6338e+04	7.4648e+03	-1.2948e+02	-2.2661e-03	0.0000e+00	0.0000e+00
1.7324e+04	7.4648e+03	-2.9433e+02	-9.7474e+00	0.0000e+00	0.0000e+00
1.8310e+04	7.4648e+03	8.6626e+02	-1.9275e+02	0.0000e+00	0.0000e+00
1.9296e+04	7.4648e+03	8.8869e+00	-5.3966e+02	0.0000e+00	0.0000e+00
2.0282e+04	7.4648e+03	9.7137e+00	-4.8008e+02	0.0000e+00	0.0000e+00
2.1268e+04	7.4648e+03	6.4746e+00	-5.6862e+00	0.0000e+00	0.0000e+00
2.2254e+04	7.4648e+03	0.0000e+00	-1.7928e-01	0.0000e+00	0.0000e+00
2.3239e+04	7.4648e+03	2.1610e+01	-3.6184e+00	0.0000e+00	0.0000e+00
2.4225e+04	7.4648e+03	2.7256e+02	-1.0306e+00	0.0000e+00	0.0000e+00
